"last_name, first_name","player_id","attempts","avg_hit_angle","anglesweetspotpercent","max_hit_speed","avg_hit_speed","ev50","fbld","gb","max_distance","avg_distance","avg_hr_distance","ev95plus","ev95percent","barrels","brl_percent","brl_pa"
"Melancon, Mark","453343","196","3",28.1,"110.8","88.6","78.5","90.9","88","419","117","403","69",35.2,"4",2,1.4
"Harvey, Matt","518774","195","12.5",31.8,"113.2","90.7","80.7","94.2","88.4","467","174","410","75",42.1,"15",7.7,5.6
"Eovaldi, Nathan","543135","194","11.3",32,"115.2","90.8","80.7","92.1","90.6","438","167","384","79",40.7,"17",8.8,5.6
"Biagini, Joe","607352","194","9.3",38.7,"116.3","88.4","77.6","92.6","84.8","448","168","402","65",33.5,"17",8.8,6
"McFarland, T.J.","519008","194","-0.1",29.9,"114.3","88.4","76","94.4","85","458","126","427","77",40.1,"12",6.2,4.8
"Bleier, Richard","542947","193","1.9",28.5,"110","89","78.7","93.2","87.7","427","122","400","74",38.3,"6",3.1,2.6
"Claudio, Alex","592222","192","3",29.2,"110.7","85.8","74.3","93.1","82.3","425","130","397","58",30.7,"8",4.2,3
"Robles, Hansel","570663","192","15.4",29.7,"110.6","89","79.6","91.1","87.7","436","184","417","61",32.8,"9",4.7,3.2
"Mengden, Daniel","596043","191","19",30.9,"112.6","89.1","79.4","92.1","88.7","417","181","388","69",36.1,"11",5.8,4.2
"Bradley, Archie","605151","189","11.7",39.2,"113.6","88.8","77.7","93.3","85.9","423","165","401","73",38.6,"9",4.8,2.8
"Lugo, Seth","607625","189","14.5",29.6,"111.8","88.2","78.5","92.7","85.2","437","180","390","64",33.9,"10",5.3,3.2
"Kingham, Nick","592468","188","14.5",34.6,"111.8","88.5","78.1","92.8","85","456","179","411","64",34,"15",8,5.8
"Gsellman, Robert","607229","188","12.6",29.8,"108.4","86","75","89.7","83.4","424","154","391","58",30.9,"7",3.7,2.5
"López, Yoan","661255","187","11.9",36.4,"112.7","92.2","83.4","94.7","90.7","466","177","416","83",44.4,"18",9.6,7.3
"Brebbia, John","605154","187","23.4",35.8,"111.9","87.9","77.4","91.7","84.3","413","213","384","70",38,"10",5.3,3.3
"Farmer, Buck","571656","186","10.2",31.2,"111.9","89.5","79.7","94.1","86","450","176","421","74",40,"14",7.5,4.9
"Suero, Wander","593833","186","11",37.6,"113.1","89","78.9","92.2","86.9","419","172","402","62",33.3,"11",5.9,3.7
"Hendriks, Liam","521230","185","21.1",34.1,"112","89.8","80.4","91.9","90.7","410","198","393","72",39.6,"11",5.9,3.3
"Alvarez, Jose","501625","185","7.7",33,"112.7","86.1","74.6","90.2","83.7","437","153","392","60",32.4,"9",4.9,3.5
"Rondón, Héctor","444468","185","8.2",27.6,"111.9","87.1","75.5","91.1","85.8","434","152","398","63",34.2,"13",7,5.1
"Erlin, Robbie","572362","183","9.8",36.6,"112.6","87.9","77.1","92.1","86.4","424","162","408","65",35.5,"11",6,4.4
"García, Luis","472610","183","9.8",33.9,"114","88.6","78","93.7","86","471","169","399","65",35.7,"14",7.7,5
"Jackson, Luke","592426","181","2.4",27.1,"115.9","88.8","78.6","92.3","87.2","446","131","415","61",33.7,"13",7.2,4.1
"VerHagen, Drew","572403","180","8.8",30,"115.1","89.1","78.5","93.9","87.3","433","149","395","69",38.3,"13",7.2,5
"Báez, Pedro","520980","180","21.6",27.8,"110.2","87.5","78.5","91.3","85.5","402","191","384","47",26.6,"5",2.8,1.8
"Cimber, Adam","643256","180","4.8",29.4,"113.7","87.9","77.4","91.1","87.1","427","143","387","62",34.4,"10",5.6,4.1
"Alexander, Tyler","641302","179","17.2",32.4,"116.8","90.4","80.1","94.4","87","450","186","401","73",40.8,"13",7.3,5.5
"Straily, Dan","573185","179","21.6",41.3,"114.7","91.4","80.9","94.6","89.2","447","226","404","88",49.2,"29",16.2,12.3
"Swanson, Erik","657024","179","16.4",33.5,"114.3","91.4","81.4","94.9","88.4","464","189","403","74",41.3,"22",12.3,9
"Castillo, Diego","650895","178","8",22.5,"110.7","87.9","77.6","92.3","86.1","430","138","416","57",32,"10",5.6,3.4
"Trivino, Lou","642152","178","16",27,"110.3","86.9","75.5","89.7","86.6","432","160","400","56",32,"7",3.9,2.6
"Dyson, Sam","473879","178","5.4",25.8,"112.1","89.9","80.2","92.9","88.4","444","138","407","65",36.5,"10",5.6,4
"Barlow, Scott","605130","178","14.5",34.8,"117.9","88.7","77.9","92.4","85.3","470","191","406","66",37.1,"12",6.7,3.9
"Doolittle, Sean","448281","177","25.1",34.5,"112.6","90.9","81.9","93.5","89.8","456","219","409","74",42,"15",8.5,5.8
"Ramirez, Noé","598287","176","16.1",34.1,"114.4","87.3","77.3","93.2","81.1","443","188","390","54",31.2,"10",5.7,3.6
"Soria, Joakim","465657","176","15.1",34.7,"116","87.4","76.8","93.5","82.4","467","182","413","59",34.3,"16",9.1,5.8
"Law, Derek","571882","175","8.5",32.6,"113.7","89.5","78.6","92.1","88","445","162","408","67",38.3,"8",4.6,2.8
"Kennedy, Ian","453178","175","14.8",30.3,"109.9","88.6","78.7","92.8","86.6","423","168","397","60",34.3,"11",6.3,4.1
"Bummer, Aaron","607481","175","-2.7",18.3,"110.3","89.6","79.7","92.2","89.2","413","101","391","67",38.3,"4",2.3,1.5
"Armstrong, Shawn","542888","175","21.1",38.9,"111.5","88.1","77.2","91.9","84.7","448","200","407","61",34.9,"16",9.1,5.9
"Gant, John","607231","175","9.6",34.9,"111.6","87","76.3","88.9","86.8","414","146","388","54",31.2,"5",2.9,1.9
"Cishek, Steve","518553","174","11.4",29.3,"113","84.8","73.3","89.9","81.7","445","157","409","45",25.9,"10",5.7,3.7
"Eickhoff, Jerad","595191","174","16.9",36.2,"110.8","89.2","79","95.3","83.4","426","205","392","68",39.1,"19",10.9,7.8
"Weaver, Luke","596133","174","14.6",34.5,"115","89.9","80","94.3","88","446","179","402","72",41.4,"11",6.3,4.2
"Watson, Tony","453265","173","11.1",34.7,"113.7","87.4","76.5","92.7","84","456","172","409","55",31.8,"11",6.4,4.8
"Lamet, Dinelson","659275","173","16.3",37,"113.3","88.2","77.5","91.9","84.8","455","185","402","59",34.1,"14",8.1,4.5
"Green, Chad","643338","172","17.2",41.3,"113.3","91.9","82.3","95.9","89.9","446","198","383","83",48.3,"20",11.6,6.8
"Rogers, Taylor","573124","171","6.9",25.1,"116.4","87.9","77.9","92.2","85.8","419","148","394","49",29.7,"12",7,4.3
"Ryan, Kyle","594986","171","6.1",27.5,"114.4","88.9","78.1","91.7","88.3","420","143","384","72",42.1,"6",3.5,2.3
"Colomé, Alex","517008","170","10.4",33.5,"116.1","91.3","82.1","94.1","88.7","408","178","397","70",41.2,"15",8.8,6
"Morin, Mike","573046","170","14.5",36.5,"118.3","86.6","76.1","91","83.5","412","177","383","46",27.4,"10",5.9,4.8
"Romo, Sergio","489265","170","19.6",37.1,"112","84.9","74.9","90.3","79.7","455","197","403","40",23.5,"9",5.3,3.6
"Bedrosian, Cam","592135","169","10.3",32,"111.5","89","79","92.3","87","420","169","384","61",36.5,"10",5.9,3.9
"Treinen, Blake","595014","169","12.5",31.4,"110.3","88","77.3","92.3","85.7","474","159","410","58",34.7,"13",7.7,4.9
"Albers, Matt","458006","169","7.7",31.4,"110.6","87.2","76","92.1","85","435","153","399","56",33.1,"10",5.9,3.9
"Greene, Shane","572888","168","13.6",33.9,"113.9","89.5","79","92.7","88.4","462","168","418","66",39.3,"14",8.3,5.6
"Velázquez, Hector","584171","167","15.8",37.1,"112.9","88.3","77.2","93.4","86.3","429","174","393","63",38,"13",7.8,5.3
"Gallegos, Giovanny","606149","167","19.6",31.1,"115","88.3","77.5","92.2","85.1","440","191","406","59",35.5,"12",7.2,4.3
"Iglesias, Raisel","628452","167","20.3",38.3,"111.4","87.9","77.5","92.8","83.1","419","199","380","54",32.9,"13",7.8,4.7
"Familia, Jeurys","544727","166","9",31.9,"114.2","87.5","76.4","91.7","84.9","419","158","397","57",34.3,"10",6,3.6
"Osuna, Roberto","532077","166","14.2",36.7,"109.8","86.2","75.9","90.7","82","417","177","395","48",30,"10",6,4
"Kolarek, Adam","592473","165","0.3",23,"116.8","87.6","76.7","92.2","86.4","430","114","385","59",35.8,"10",6.1,4.4
"Fry, Paul","643316","165","2.9",29.7,"113.4","88","77.3","92.6","86","408","133","381","59",35.8,"8",4.8,3.1
"Gearrin, Cory","518715","165","8.3",38.2,"113","88.6","78.6","90.7","87.7","414","169","390","60",36.8,"9",5.5,3.7
"Brewer, Colten","605155","165","6.5",30.9,"111.2","88.8","79.6","91.8","87.2","426","151","401","50",30.3,"9",5.5,3.6
"Parker, Blake","453284","165","14.7",41.8,"114.7","88.9","77.6","92.4","86.1","444","189","402","65",39.4,"15",9.1,5.9
"Civale, Aaron","650644","164","15",31.1,"113.8","87","76.3","90.3","84.9","409","170","396","54",32.9,"4",2.4,1.8
"Jansen, Kenley","445276","163","19.4",31.9,"114.1","86.3","76.7","90.1","84.2","435","183","408","42",26.1,"10",6.1,3.8
"Harper, Ryne","607560","163","14.8",38.7,"114.3","89.2","79.1","93.3","86","434","184","395","61",37.4,"11",6.7,4.9
"Kintzler, Brandon","445213","162","8.4",27.8,"111.8","89.4","78.8","93.7","86.9","423","151","405","69",42.6,"11",6.8,4.8
"Díaz, Jairo","545064","161","8.1",32.3,"112.6","90.1","79.9","92.8","89.1","438","162","412","68",42.2,"9",5.6,3.7
"García, Yimi","554340","161","23.5",29.8,"113.2","87.2","77.4","91.9","80.4","479","206","404","44",27.3,"12",7.5,4.9
"Britton, Zack","502154","159","-8.5",16.4,"111.8","88","77.1","95.3","85.8","457","84","442","58",36.5,"8",5,3.3
"Grace, Matt","594840","159","7.2",36.5,"113.5","91.1","80.2","94.7","88.2","432","169","407","74",46.5,"19",11.9,9.2
"Herrera, Kelvin","516969","158","18",36.1,"112.4","86.7","75.9","88.7","87.4","420","176","402","50",31.6,"13",8.2,5.5
"May, Trevor","543507","158","18.6",38.6,"111.9","87.8","77.3","92.3","82.6","426","191","399","55",34.8,"11",7,4.1
"Jeffress, Jeremy","502026","157","7.6",32.5,"109.6","86.9","75.5","90.2","85","439","157","417","56",36.1,"9",5.7,4
"Bañuelos, Manny","544365","157","15.8",36.3,"111.6","88.9","77.6","91.6","87.4","427","185","407","59",37.8,"13",8.3,5.5
"Miller, Shelby","571946","157","13.5",34.4,"114.9","89.6","79.7","93.1","86.8","472","188","423","62",39.7,"12",7.6,5.5
"Pagán, Emilio","641941","157","21.4",28.7,"113.7","89.3","79.8","94","86.8","461","196","392","54",34.4,"10",6.4,3.7
"Carpenter, Ryan","543001","157","13.6",39.5,"112.3","90.7","80.1","93.8","88.8","437","196","389","71",45.2,"15",9.6,7.6
"Richard, Clayton","453385","157","5.1",29.9,"116.4","92.1","81.8","95","91.5","439","141","399","79",50.3,"15",9.6,7.5
"Brasier, Ryan","518489","156","16.6",39.7,"113.1","89.3","78.8","93.2","85.1","434","200","401","57",36.5,"15",9.6,6.2
"Stephenson, Robert","596112","156","19",34,"109.8","87.3","77.3","91.2","84","420","192","388","41",26.8,"8",5.1,3.1
"Neris, Héctor","593576","156","13",33.3,"112.3","88.9","79.4","94","86.6","432","165","396","56",36.1,"11",7.1,4
"Wittgren, Nick","621295","156","16.3",31.4,"112.6","92.5","83.6","94.8","91.4","437","199","393","77",50,"15",9.6,6.5
"Swarzak, Anthony","461872","155","12.9",32.9,"113.1","89.9","79.2","95.6","86","436","170","404","71",45.8,"14",9,6
"Clippard, Tyler","461325","155","23",27.7,"113.1","85.8","75.3","91.2","80.6","446","199","405","44",28.8,"12",7.7,5
"Cole, Taylor","518566","155","7.1",35.5,"112.4","86.8","75","88.1","86.1","410","155","394","58",37.4,"5",3.2,2.2
"Leclerc, José","600917","154","19",36.4,"111.5","87.1","77.3","91.8","83.4","427","189","390","43",28.3,"6",3.9,2
"Allard, Kolby","663465","153","10.3",30.7,"110.8","88.5","78.1","92.2","86.7","427","153","402","55",35.9,"4",2.6,1.9
"Harris, Will","501789","153","4.1",28.1,"111.3","87.5","77.3","89.9","86.5","434","142","404","48",31.8,"9",5.9,3.9
"Ottavino, Adam","493603","152","14.9",30.3,"112.6","85.6","73.9","90.6","81.7","434","170","404","45",29.6,"7",4.6,2.5
"Smeltzer, Devin","656970","151","16.7",31.1,"113.2","90.2","80.6","93","88","439","184","401","53",35.1,"11",7.3,5.4
"Brach, Brad","542960","150","15",30.7,"110.7","88.7","78","90.8","88.8","406","174","379","55",36.7,"6",4,2.5
"Elías, Roenis","606273","150","16.2",40,"114.4","88.7","78.4","93.2","82.7","416","198","392","53",37.3,"14",9.3,6.5
"Suárez, Ranger","624133","150","5.2",33.3,"112.4","87.3","76","89.2","86.4","421","146","387","52",34.7,"8",5.3,3.9
"Kelley, Shawn","518875","149","19.3",42.3,"107.9","88.3","78.4","92.8","82.4","453","220","404","52",34.9,"17",11.4,8.3
"Nicasio, Juan","504379","149","9.7",36.9,"111","89.4","78.5","92.1","87.4","444","158","409","58",38.9,"13",8.7,6
"Rodriguez, Jefry","622446","149","10",31.5,"109.1","90.7","81.1","94.7","88.5","429","167","393","65",43.6,"10",6.7,4.9
"García, Jarlín","606424","149","11.4",28.2,"112.1","88.5","77.6","92.4","86.3","400","163","386","48",32.4,"9",6,4.4
"Jiménez, Joe","641729","148","21.9",32.4,"111.5","88.5","78.2","92.8","85.2","422","211","386","49",33.1,"16",10.8,6.2
"Diekman, Jake","518617","148","9.1",35.1,"108.3","88","77.7","93.1","85.7","423","151","417","47",31.8,"6",4.1,2.1
"Hill, Rich","448179","148","10.6",28.4,"106.2","86.8","76.7","92","83.6","425","155","388","41",27.7,"7",4.7,2.9
"Webb, Tyler","643778","148","15.4",33.1,"116","86.4","75","90.8","82.8","424","178","399","44",29.9,"8",5.4,3.6
"Hirano, Yoshihisa","673633","147","11.4",32,"111.4","88.2","78.6","92.3","85.2","416","167","395","43",29.3,"8",5.4,3.4
"Sadler, Casey","594987","146","9.1",26.7,"112.5","88.6","78.4","93.2","85.9","421","146","397","53",36.3,"4",2.7,2.1
"Martin, Chris","455119","146","8.2",32.9,"115.2","88.7","77.9","91.8","86.6","443","166","405","59",40.4,"13",8.9,6
"Givens, Mychal","571710","146","15",41.8,"115.5","88.9","77.1","94.2","83.4","458","193","402","58",39.7,"16",11,6.2
"Wisler, Matt","605538","145","15.7",32.4,"112.6","88.3","78.3","92.8","85.4","423","192","396","50",34.5,"9",6.2,4
"Keller, Mitch","656605","145","10.9",33.8,"115.7","87.2","76","91.9","83","402","170","392","42",35.3,"8",5.5,3.5
"Burnes, Corbin","669203","145","10.5",35.9,"114.4","90","79","92.3","89.1","453","171","408","58",40.3,"17",11.7,7.2
"McKay, Brendan","656713","144","17.5",36.1,"109.7","91.2","81.8","93.4","91","414","199","383","64",44.4,"15",10.4,6.9
"Marshall, Evan","605359","144","10.2",24.3,"112.7","86.8","76.1","92","84.8","435","152","409","44",30.6,"8",5.6,3.8
"Mayza, Tim","641835","144","6.4",34,"111","87.1","75.4","93.3","82.6","431","163","386","53",36.8,"10",6.9,4.4
"Floro, Dylan","571670","143","10.1",27.3,"111.8","87.7","77.2","90.3","87","414","150","409","48",34.3,"8",5.6,4
"Magill, Matt","543483","143","13.7",42,"111.8","90.9","81.2","95","88.3","489","195","414","62",43.4,"13",9.1,5.7
"Wood, Hunter","621056","142","19.8",32.4,"111.7","87.3","76.6","91.4","83.4","418","192","389","45",31.7,"7",4.9,3.6
"Pruitt, Austin","643493","142","6.5",34.5,"113.1","88.3","77.4","93.4","85.4","425","153","403","48",33.8,"11",7.7,5.7
"Oberg, Scott","623184","142","8",28.9,"114.7","88.2","77.1","92.9","86.2","439","150","412","52",36.6,"9",6.3,4
"Alcántara, Victor","622505","141","7.9",27.7,"112.5","90.9","80.7","94.7","89.8","456","149","411","60",42.6,"13",9.2,7.1
"Weber, Ryan","543901","141","8.1",31.2,"112.2","87.8","78.4","92.1","84.9","434","160","401","40",28.4,"6",4.3,3.3
"Bard, Luke","572703","141","17.8",31.9,"112.9","87.5","76.9","90.5","86.8","425","182","398","45",32.6,"10",7.1,5
"Glasnow, Tyler","607192","140","10.5",28.6,"112.1","87.4","76.9","92.1","84.6","451","158","415","45",32.1,"8",5.7,3.5
"Smith, Will","519293","140","13.9",32.9,"108","89.6","79.7","91.4","89.1","467","172","406","55",39.3,"9",6.4,3.5
"Hardy, Blaine","543278","140","12.2",33.6,"110.8","86","74.9","92.7","81.7","445","162","404","41",29.3,"15",10.7,8.2
"Moronta, Reyes","606625","140","17.8",29.3,"113.7","87.6","77.2","92.1","85.5","451","187","418","50",35.7,"9",6.4,3.7
"Duffey, Tyler","608648","139","14.5",36.7,"113.5","89.4","79.5","92.7","86.1","457","181","407","51",36.7,"11",7.9,4.6
"Kelly, Joe","523260","139","0.7",25.9,"113.5","88.9","78","95.1","86.6","429","126","398","55",40.4,"7",5,3.1
"Johnson, Brian","598271","139","14.2",33.8,"114.9","89.3","79.3","93.4","86.3","423","189","386","51",36.7,"13",9.4,6.7
"Kinley, Tyler","641755","138","14.8",37,"110.2","88","77.5","92.3","84.9","400","172","387","45",32.6,"6",4.3,2.7
"Gott, Trevor","641627","138","13.3",32.6,"110.5","88.6","77.8","93","86.9","434","176","424","51",37,"9",6.5,4.2
"Kahnle, Tommy","592454","138","6.2",31.9,"113.2","88.1","77.6","92.4","84.8","425","151","401","49",35.5,"8",5.8,3.2
"Kittredge, Andrew","552640","138","6.3",31.2,"110.9","86.9","75.6","92.7","82.9","429","156","387","47",34.1,"7",5.1,3.3
"Holmes, Clay","605280","138","0.4",31.2,"109.2","88.6","77.8","94","85.5","422","134","408","53",39.3,"7",5.1,2.9
"Feliz, Michael","593140","137","18.8",32.1,"110","87.7","77","90.4","86.4","415","181","395","45",32.8,"15",10.9,6.3
"Fry, Jace","605240","137","5",29.2,"111.6","89.1","78.4","93.4","87.2","443","147","417","54",39.4,"8",5.8,3.2
"Chafin, Andrew","605177","137","12.5",35.8,"113.1","87.9","76.3","92.2","85.9","421","164","403","50",36.8,"10",7.3,4.4
"Ruiz, José","614179","136","18.6",33.8,"112.4","88.3","77.8","91.3","86.9","469","178","412","45",33.1,"10",7.4,5.1
"Hand, Brad","543272","136","20.7",47.8,"114.1","88.2","77.6","92.1","83.7","427","206","411","52",38.2,"9",6.6,3.7
"Workman, Brandon","519443","135","9.5",31.9,"112","88.2","78.3","91.1","86.7","417","153","417","43",31.9,"1",0.7,0.3
"Irvin, Cole","608344","134","15.5",43.3,"112.3","85.9","73.4","91.5","80.2","437","188","401","44",32.8,"10",7.5,5.5
"Anderson, Nick","623433","134","19.6",41,"109.6","90.2","80.6","93.7","87.6","428","212","397","56",41.8,"12",9,4.5
"Barnes, Matt","598264","134","9.5",30.6,"111.6","89.3","80","91.6","88.7","432","164","385","45",33.6,"7",5.2,2.5
"Yacabonis, Jimmy","642231","134","15.6",38.1,"114.6","90.7","79.6","95.2","86.9","455","189","418","54",40.3,"15",11.2,7.8
"Davis, Wade","451584","133","14.9",39.8,"115.9","89.4","79.8","91.5","88.5","449","178","414","46",34.6,"10",7.5,4.9
"Rodney, Fernando","407845","133","9.2",30.8,"112.8","87.6","76.6","90.7","86.1","450","143","418","48",37.2,"10",7.5,4.8
"Hellickson, Jeremy","476451","132","15.8",35.6,"112.2","86.4","73.8","92.2","82.2","458","181","393","47",35.6,"12",9.1,6.6
"Peralta, Wily","503449","131","11.9",29.8,"113.4","90.3","80","92.6","88.7","436","169","403","55",42,"14",10.7,8
"Vincent, Nick","543883","131","16",37.4,"111.7","90","80.5","92.5","88.6","438","187","405","51",39.2,"9",6.9,4.6
"Guerrero, Tayron","594027","131","13.5",32.1,"114.1","90.2","80.8","93.8","88","422","178","395","53",40.5,"14",10.7,6.5
"Roe, Chaz","475054","131","12.3",35.1,"111.5","86.5","75.7","88.4","85.7","441","163","416","37",28.2,"5",3.8,2.2
"McGee, Jake","459429","131","15.9",41.2,"115.8","90.1","79.6","94.7","86.5","443","209","402","54",41.2,"13",9.9,7.2
"Miller, Andrew","453192","131","17",35.9,"110.6","88.5","78.2","91.9","87.4","411","189","391","43",33.1,"11",8.4,4.7
"Eshelman, Thomas","664045","130","16.7",36.9,"110.5","90.5","80.5","93.2","89.1","436","194","394","54",41.5,"12",9.2,7.3
"Vázquez, Felipe","553878","129","14.1",38,"112.4","87.2","75.8","89.9","86.8","467","174","410","48",37.5,"9",7,3.8
"Garrett, Amir","607237","129","5.1",24.8,"109","87.5","76.7","92","84.8","408","148","378","41",32.3,"5",3.9,2
"Drake, Oliver","543118","129","7.9",27.1,"114.4","88.9","78","93.9","86","429","157","385","52",40.3,"9",7,4.1
"Díaz, Edwin","621242","129","16.2",40.3,"111.3","90.1","79.2","92.6","88","439","199","390","59",45.7,"13",10.1,5.1
"Brice, Austin","592169","128","13.6",34.4,"108.4","88","77.6","91.9","86.3","412","168","384","47",36.7,"7",5.5,3.5
"Kline, Branden","571858","128","12.1",38.3,"111.9","89.9","78.2","95.2","87.2","444","178","402","65",50.8,"12",9.4,6.6
"Bass, Anthony","542914","128","5.9",27.3,"107.9","88","77.5","92.5","85.6","432","140","400","46",36.2,"6",4.7,3.2
"James, Josh","657624","127","16.9",33.9,"110.4","89.7","80.1","91.1","89.8","439","192","375","49",39.2,"6",4.7,2.3
"Hader, Josh","623352","127","26",33.1,"110","90.8","81.5","93.6","90.4","432","228","403","50",42,"16",12.6,5.5
"Martinez, Carlos","593372","126","6.9",26.2,"106.5","87.2","76.8","90","85.9","419","140","388","39",31.2,"8",6.3,4
"Hale, David","571735","126","8.9",29.4,"108.3","86.3","75.4","90.7","83.5","418","146","409","36",28.6,"3",2.4,1.9
"Pressly, Ryan","519151","126","6.8",31,"110.8","86.6","75.2","91.9","82.3","433","153","396","38",32.5,"8",6.3,3.8
"Brennan, Brandon","592165","125","5.3",28,"113","87.9","76.2","94.4","83.8","440","147","391","40",32.8,"10",8,5.1
"Hernandez, David","456696","124","20.5",38.7,"114.4","89.3","79.4","91.2","87.7","433","209","399","43",35.2,"11",8.9,5.5
"Anderson, Justin","605121","124","18.7",31.5,"109.8","88","77.7","92.9","85.5","432","187","396","42",34.4,"10",8.1,4.6
"Buchter, Ryan","488748","123","21.6",42.3,"110.7","88.6","78.3","91","86.5","424","217","394","40",33.3,"9",7.3,4.5
"Crick, Kyle","605195","123","14.4",25.2,"108.7","86.8","76.6","92.2","82.2","433","173","398","36",29.3,"8",6.5,3.5
"Chapman, Aroldis","547973","123","12",38.2,"111.2","87.1","75.7","90.8","85.1","397","157","377","38",30.9,"6",4.9,2.6
"Ponce de Leon, Daniel","594965","123","15.2",25.2,"109.1","88.3","79.3","90.9","88.6","422","165","406","35",28.5,"8",6.5,3.9
"Yates, Kirby","489446","122","11",30.3,"109.5","86.9","74.9","91.6","83.4","433","164","403","44",36.1,"5",4.1,2.1
"Peralta, Wandy","593974","122","6.8",31.1,"111.6","87.2","74.9","91.4","83.4","434","161","400","42",35,"11",9,6.4
"Holder, Jonathan","656547","122","16.1",33.6,"111.1","88.3","77.9","91.8","86.8","447","189","397","42",34.4,"10",8.2,5.5
"Webb, Logan","657277","122","7.7",36.9,"111.4","89.1","79.2","92.4","86.3","438","162","410","45",36.9,"7",5.7,4
"Urquidy, José","664353","120","17.8",35.8,"109.3","87","76.4","92.7","82.1","423","191","392","35",29.2,"12",10,7.2
"Toussaint, Touki","657053","120","14.1",34.2,"113.5","87.9","77.8","90.2","86.6","420","170","398","40",33.3,"10",8.3,5.1
"Ross, Tyson","475115","118","7.8",33.9,"114.1","89.6","77.7","95.9","85.9","419","157","386","51",43.2,"14",11.9,8.6
"Taillon, Jameson","592791","118","7.7",33.1,"114.4","89","78.8","93.1","86.4","397","153","384","47",39.8,"8",6.8,5.1
"Ferguson, Caleb","657571","117","14.9",41.9,"111.5","87.3","75.9","90.5","84","443","190","403","39",33.3,"8",6.8,3.9
"Shafer, Justin","596101","117","19",35,"111.9","88.4","78.3","94.1","83.7","432","190","389","39",33.3,"9",7.7,4.9
"Maton, Phil","664208","116","11.6",37.1,"107.4","86.8","76.5","90","84.3","400","163","379","33",28.4,"6",5.2,3.7
"Hartlieb, Geoff","664129","115","8.8",33.9,"112.1","90.4","79.6","91.5","90","439","165","396","48",41.7,"11",9.6,6.4
"Taylor, Josh","657031","114","13.1",35.1,"111","86.6","75.1","92.2","81.8","462","170","411","36",31.6,"8",7,4.1
"Voth, Austin","608723","114","19.5",29.8,"111.1","87.7","77.6","91.7","85.8","443","180","399","34",29.8,"5",4.4,2.9
"Wood, Alex","622072","113","13.4",42.5,"115.9","89","79","92.6","85","463","189","395","38",33.6,"11",9.7,7.2
"Almonte, Yency","622075","113","17.3",37.2,"112.2","90.7","80.3","94.3","88.1","440","210","418","47",41.6,"14",12.4,8.9
"Wingenter, Trey","622259","113","15.2",37.2,"112.8","88.7","78","91.4","88.3","418","183","407","41",36.3,"8",7.1,3.7
"Leone, Dominic","608678","112","15.4",41.1,"111.6","90.6","81.1","94.1","87.1","443","200","425","43",38.7,"14",12.5,7.8
"Kluber, Corey","446372","112","13.6",33.9,"113.4","86.9","74.1","93.5","80.1","414","167","388","43",38.4,"10",8.9,6
"Otero, Dan","519096","111","4.2",33.3,"110.6","89.2","79.3","91.5","87.6","416","142","388","40",36,"9",8.1,6.9
"Poche, Colin","621363","111","30.2",34.2,"107.8","89.5","80.7","93.2","86.6","416","239","392","42",37.8,"10",9,4.8
"Gonsolin, Tony","664062","110","15.8",29.1,"111.4","88.6","78.8","93.1","84.9","424","185","400","41",37.3,"3",2.7,1.8
"Pérez, Oliver","424144","110","10.7",34.5,"109.4","86.9","76.8","90.8","83.7","429","175","387","33",30,"5",4.5,2.9
"Tinoco, Jesus","622786","110","10",34.5,"111.6","88.7","77.5","95.9","82.3","450","189","419","43",39.1,"13",11.8,8.1
"Sheffield, Justus","656954","109","7.1",29.4,"112","90.7","80.2","93.8","88.7","434","148","411","47",43.1,"6",5.5,3.6
"Dugger, Robert","667498","109","15.5",35.8,"110.6","90","80.5","95.2","84.2","437","190","401","45",41.3,"7",6.4,4.5
"Helsley, Ryan","664854","109","17.9",34.9,"111.7","88.2","77.6","90.5","86","432","194","405","39",35.8,"7",6.4,4.6
"Suárez, Andrew","605498","108","9.4",37,"113.9","89.8","79.3","96.4","86.7","458","167","417","39",36.1,"14",13,9.5
"Giles, Ken","571704","108","15.5",33.3,"113.7","88.2","77.5","94.2","82.7","446","180","404","38",35.2,"9",8.3,4.3
"Brigham, Jeff","656257","107","19.7",33.6,"110.3","88.4","77.8","91.2","86.7","440","194","399","40",37.4,"10",9.3,6.2
"Reininger, Zac","643617","107","14.1",43.9,"112","90.8","80.7","93.9","88.2","419","199","390","46",43,"14",13.1,10
"Sandoval, Patrick","663776","107","9.2",32.7,"111.3","88.4","78.2","92.2","84.4","421","161","401","37",34.6,"6",5.6,3.6
"Duplantier, Jon","641541","106","13.1",32.1,"112.6","89.3","79.2","92.9","86.7","412","174","384","40",37.7,"8",7.5,4.9
"Barnes, Jacob","606930","106","7.3",38.7,"110.7","89.2","79.3","93.4","86.6","425","165","410","40",37.7,"8",7.5,5
"Hembree, Heath","592390","106","26.6",41.5,"110.5","89","79.8","91.3","88.6","440","224","411","37",34.9,"9",8.5,5.2
"Luciano, Elvis","672773","105","13.7",34.3,"113.8","89.7","79.4","93.2","87.1","394","187","370","44",41.9,"8",7.6,5
"Hill, Tim","657612","105","3.7",29.5,"108.1","88.2","78.8","94.1","86.2","425","139","404","36",34.3,"5",4.8,3.1
"Littell, Zack","641793","105","14.1",39,"114.4","91.2","81","94.5","89.9","424","170","404","50",47.6,"10",9.5,6.8
